id,gateway_id,pkt_date_and_time,pkt_rssi,pkt_snr,pkt_data,pkt_size,pkt_longitude,pkt_latitude
2845,240AC4F01E023E3C,2018-02-06T15:55:04.688343Z,-50,7,"{""time"": ""2018-02-06T15:55:04.630227Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2846,240AC4F01E0286DC,2018-02-06T15:55:04.765171Z,-37,7,"{""time"": ""2018-02-06T15:55:04.630227Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2847,240AC4F01E025FF4,2018-02-06T15:55:04.730487Z,-51,6,"{""time"": ""2018-02-06T15:55:04.630227Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2848,240AC4F01E025FF4,2018-02-06T15:55:10.413397Z,-48,7,"{""time"": ""2018-02-06T15:55:10.233978Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2849,240AC4F01E023C54,2018-02-06T15:55:10.450550Z,-48,7,"{""time"": ""2018-02-06T15:55:10.233978Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2850,240AC4F01E0286DC,2018-02-06T15:55:10.447835Z,-44,6,"{""time"": ""2018-02-06T15:55:10.233978Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2851,240AC4F01E023E3C,2018-02-06T15:55:11.671488Z,-49,7,"{""time"": ""2018-02-06T15:55:11.576102Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2852,240AC4F01E023C54,2018-02-06T15:55:11.750489Z,-49,7,"{""time"": ""2018-02-06T15:55:11.576102Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2853,240AC4F01E0286DC,2018-02-06T15:55:11.747742Z,-48,6,"{""time"": ""2018-02-06T15:55:11.576102Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2854,240AC4F01E023E3C,2018-02-06T15:55:14.294551Z,-43,6,"{""time"": ""2018-02-06T15:55:14.235464Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2855,240AC4F01E025FF4,2018-02-06T15:55:14.336419Z,-47,6,"{""time"": ""2018-02-06T15:55:14.235464Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2856,240AC4F01E023C54,2018-02-06T15:55:14.373584Z,-39,7,"{""time"": ""2018-02-06T15:55:14.235464Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2857,240AC4F01E023E3C,2018-02-06T15:55:14.688487Z,-49,6,"{""time"": ""2018-02-06T15:55:14.630213Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2858,240AC4F01E0286DC,2018-02-06T15:55:14.764938Z,-39,7,"{""time"": ""2018-02-06T15:55:14.630213Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2859,240AC4F01E025FF4,2018-02-06T15:55:14.729455Z,-52,6,"{""time"": ""2018-02-06T15:55:14.630213Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2860,240AC4F01E025FF4,2018-02-06T15:55:20.413385Z,-47,6,"{""time"": ""2018-02-06T15:55:20.234923Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2861,240AC4F01E023C54,2018-02-06T15:55:20.451519Z,-52,6,"{""time"": ""2018-02-06T15:55:20.234923Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2862,240AC4F01E0286DC,2018-02-06T15:55:20.448847Z,-44,7,"{""time"": ""2018-02-06T15:55:20.234923Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2863,240AC4F01E023E3C,2018-02-06T15:55:21.671498Z,-47,6,"{""time"": ""2018-02-06T15:55:21.576041Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2864,240AC4F01E023C54,2018-02-06T15:55:21.750483Z,-52,6,"{""time"": ""2018-02-06T15:55:21.576041Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2865,240AC4F01E0286DC,2018-02-06T15:55:21.748837Z,-45,6,"{""time"": ""2018-02-06T15:55:21.576041Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2866,240AC4F01E023E3C,2018-02-06T15:55:24.295449Z,-43,7,"{""time"": ""2018-02-06T15:55:24.235522Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2867,240AC4F01E025FF4,2018-02-06T15:55:24.337412Z,-46,7,"{""time"": ""2018-02-06T15:55:24.235522Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2868,240AC4F01E023C54,2018-02-06T15:55:24.374373Z,-41,6,"{""time"": ""2018-02-06T15:55:24.235522Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2869,240AC4F01E0286DC,2018-02-06T15:55:24.764731Z,-40,6,"{""time"": ""2018-02-06T15:55:24.630171Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2870,240AC4F01E023E3C,2018-02-06T15:55:24.688149Z,-47,7,"{""time"": ""2018-02-06T15:55:24.630171Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2871,240AC4F01E025FF4,2018-02-06T15:55:24.729557Z,-51,6,"{""time"": ""2018-02-06T15:55:24.630171Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2872,240AC4F01E023C54,2018-02-06T15:55:30.451425Z,-50,6,"{""time"": ""2018-02-06T15:55:30.234888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2873,240AC4F01E025FF4,2018-02-06T15:55:30.413554Z,-48,7,"{""time"": ""2018-02-06T15:55:30.234888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2874,240AC4F01E0286DC,2018-02-06T15:55:30.448807Z,-45,7,"{""time"": ""2018-02-06T15:55:30.234888Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2875,240AC4F01E023E3C,2018-02-06T15:55:31.671153Z,-48,7,"{""time"": ""2018-02-06T15:55:31.576043Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2876,240AC4F01E023C54,2018-02-06T15:55:31.750416Z,-53,6,"{""time"": ""2018-02-06T15:55:31.576043Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2877,240AC4F01E0286DC,2018-02-06T15:55:31.748977Z,-47,7,"{""time"": ""2018-02-06T15:55:31.576043Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2878,240AC4F01E023E3C,2018-02-06T15:55:34.295223Z,-44,6,"{""time"": ""2018-02-06T15:55:34.235586Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2879,240AC4F01E023C54,2018-02-06T15:55:34.374449Z,-41,7,"{""time"": ""2018-02-06T15:55:34.235586Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2880,240AC4F01E025FF4,2018-02-06T15:55:34.337608Z,-47,7,"{""time"": ""2018-02-06T15:55:34.235586Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2881,240AC4F01E023E3C,2018-02-06T15:55:34.688132Z,-48,6,"{""time"": ""2018-02-06T15:55:34.630093Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2882,240AC4F01E025FF4,2018-02-06T15:55:34.729712Z,-52,6,"{""time"": ""2018-02-06T15:55:34.630093Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2883,240AC4F01E0286DC,2018-02-06T15:55:34.765057Z,-40,7,"{""time"": ""2018-02-06T15:55:34.630093Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2884,240AC4F01E025FF4,2018-02-06T15:55:40.413260Z,-52,7,"{""time"": ""2018-02-06T15:55:40.234927Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2885,240AC4F01E023C54,2018-02-06T15:55:40.451448Z,-50,7,"{""time"": ""2018-02-06T15:55:40.234927Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2886,240AC4F01E0286DC,2018-02-06T15:55:40.449008Z,-44,7,"{""time"": ""2018-02-06T15:55:40.234927Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2887,240AC4F01E023E3C,2018-02-06T15:55:41.671244Z,-50,6,"{""time"": ""2018-02-06T15:55:41.576219Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2888,240AC4F01E0286DC,2018-02-06T15:55:41.748795Z,-45,7,"{""time"": ""2018-02-06T15:55:41.576219Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2889,240AC4F01E023C54,2018-02-06T15:55:41.750490Z,-54,6,"{""time"": ""2018-02-06T15:55:41.576219Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2890,240AC4F01E023E3C,2018-02-06T15:55:44.295254Z,-44,7,"{""time"": ""2018-02-06T15:55:44.235510Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2891,240AC4F01E023C54,2018-02-06T15:55:44.375529Z,-44,7,"{""time"": ""2018-02-06T15:55:44.235510Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2892,240AC4F01E025FF4,2018-02-06T15:55:44.337388Z,-45,7,"{""time"": ""2018-02-06T15:55:44.235510Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2893,240AC4F01E023E3C,2018-02-06T15:55:44.688192Z,-57,6,"{""time"": ""2018-02-06T15:55:44.630192Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2894,240AC4F01E0286DC,2018-02-06T15:55:44.764791Z,-45,7,"{""time"": ""2018-02-06T15:55:44.630192Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2895,240AC4F01E025FF4,2018-02-06T15:55:44.729331Z,-53,6,"{""time"": ""2018-02-06T15:55:44.630192Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2896,240AC4F01E0286DC,2018-02-06T15:55:50.443691Z,-43,6,"{""time"": ""2018-02-06T15:55:50.233921Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2897,240AC4F01E023C54,2018-02-06T15:55:50.450690Z,-51,7,"{""time"": ""2018-02-06T15:55:50.233921Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2898,240AC4F01E025FF4,2018-02-06T15:55:50.412324Z,-49,7,"{""time"": ""2018-02-06T15:55:50.233921Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2899,240AC4F01E023E3C,2018-02-06T15:55:51.671121Z,-49,7,"{""time"": ""2018-02-06T15:55:51.575998Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2900,240AC4F01E023C54,2018-02-06T15:55:51.751651Z,-53,6,"{""time"": ""2018-02-06T15:55:51.575998Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2901,240AC4F01E0286DC,2018-02-06T15:55:51.744701Z,-45,7,"{""time"": ""2018-02-06T15:55:51.575998Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2902,240AC4F01E023E3C,2018-02-06T15:55:54.295104Z,-42,6,"{""time"": ""2018-02-06T15:55:54.231329Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2903,240AC4F01E023C54,2018-02-06T15:55:54.375556Z,-45,6,"{""time"": ""2018-02-06T15:55:54.231329Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2904,240AC4F01E025FF4,2018-02-06T15:55:54.337295Z,-47,7,"{""time"": ""2018-02-06T15:55:54.231329Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2905,240AC4F01E023E3C,2018-02-06T15:55:54.687144Z,-51,7,"{""time"": ""2018-02-06T15:55:54.630091Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2906,240AC4F01E0286DC,2018-02-06T15:55:54.760665Z,-47,7,"{""time"": ""2018-02-06T15:55:54.630091Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2907,240AC4F01E025FF4,2018-02-06T15:55:54.729446Z,-54,6,"{""time"": ""2018-02-06T15:55:54.630091Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2908,240AC4F01E025FF4,2018-02-06T15:56:00.414413Z,-50,7,"{""time"": ""2018-02-06T15:56:00.234908Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2909,240AC4F01E023C54,2018-02-06T15:56:00.452346Z,-49,7,"{""time"": ""2018-02-06T15:56:00.234908Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2910,240AC4F01E0286DC,2018-02-06T15:56:00.445575Z,-42,6,"{""time"": ""2018-02-06T15:56:00.234908Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2911,240AC4F01E0286DC,2018-02-06T15:56:01.744586Z,-45,7,"{""time"": ""2018-02-06T15:56:01.576083Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2912,240AC4F01E023E3C,2018-02-06T15:56:01.671073Z,-41,7,"{""time"": ""2018-02-06T15:56:01.576083Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2913,240AC4F01E023C54,2018-02-06T15:56:01.751418Z,-47,7,"{""time"": ""2018-02-06T15:56:01.576083Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2914,240AC4F01E023C54,2018-02-06T15:56:04.375285Z,-39,7,"{""time"": ""2018-02-06T15:56:04.231235Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2915,240AC4F01E023E3C,2018-02-06T15:56:04.295204Z,-44,7,"{""time"": ""2018-02-06T15:56:04.231235Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2916,240AC4F01E025FF4,2018-02-06T15:56:04.337471Z,-45,7,"{""time"": ""2018-02-06T15:56:04.231235Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2917,240AC4F01E0286DC,2018-02-06T15:56:04.760845Z,-41,6,"{""time"": ""2018-02-06T15:56:04.630034Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2918,240AC4F01E025FF4,2018-02-06T15:56:04.729556Z,-59,6,"{""time"": ""2018-02-06T15:56:04.630034Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2919,240AC4F01E023E3C,2018-02-06T15:56:04.687125Z,-53,6,"{""time"": ""2018-02-06T15:56:04.630034Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2920,240AC4F01E025FF4,2018-02-06T15:56:10.413622Z,-48,7,"{""time"": ""2018-02-06T15:56:10.234819Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2921,240AC4F01E023C54,2018-02-06T15:56:10.451334Z,-48,7,"{""time"": ""2018-02-06T15:56:10.234819Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2922,240AC4F01E0286DC,2018-02-06T15:56:10.444708Z,-44,7,"{""time"": ""2018-02-06T15:56:10.234819Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2923,240AC4F01E023E3C,2018-02-06T15:56:11.671173Z,-46,7,"{""time"": ""2018-02-06T15:56:11.576854Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2924,240AC4F01E023C54,2018-02-06T15:56:11.751378Z,-57,6,"{""time"": ""2018-02-06T15:56:11.576854Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2925,240AC4F01E0286DC,2018-02-06T15:56:11.744521Z,-44,7,"{""time"": ""2018-02-06T15:56:11.576854Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2926,240AC4F01E023E3C,2018-02-06T15:56:14.295074Z,-45,7,"{""time"": ""2018-02-06T15:56:14.231313Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2927,240AC4F01E023C54,2018-02-06T15:56:14.375530Z,-45,7,"{""time"": ""2018-02-06T15:56:14.231313Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2928,240AC4F01E023E3C,2018-02-06T15:56:14.687249Z,-46,6,"{""time"": ""2018-02-06T15:56:14.630105Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2929,240AC4F01E0286DC,2018-02-06T15:56:14.760532Z,-45,7,"{""time"": ""2018-02-06T15:56:14.630105Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2930,240AC4F01E025FF4,2018-02-06T15:56:14.337164Z,-46,7,"{""time"": ""2018-02-06T15:56:14.231313Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2931,240AC4F01E025FF4,2018-02-06T15:56:14.729219Z,-58,6,"{""time"": ""2018-02-06T15:56:14.630105Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2932,240AC4F01E023C54,2018-02-06T15:56:20.451665Z,-47,7,"{""time"": ""2018-02-06T15:56:20.234903Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2933,240AC4F01E025FF4,2018-02-06T15:56:20.413240Z,-43,6,"{""time"": ""2018-02-06T15:56:20.234903Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2934,240AC4F01E0286DC,2018-02-06T15:56:20.444557Z,-43,7,"{""time"": ""2018-02-06T15:56:20.234903Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2935,240AC4F01E0286DC,2018-02-06T15:56:21.744528Z,-45,7,"{""time"": ""2018-02-06T15:56:21.575926Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2936,240AC4F01E023E3C,2018-02-06T15:56:21.672317Z,-44,6,"{""time"": ""2018-02-06T15:56:21.575926Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2937,240AC4F01E023C54,2018-02-06T15:56:21.751512Z,-59,7,"{""time"": ""2018-02-06T15:56:21.575926Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2938,240AC4F01E023E3C,2018-02-06T15:56:24.296244Z,-43,7,"{""time"": ""2018-02-06T15:56:24.231363Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2939,240AC4F01E025FF4,2018-02-06T15:56:24.338285Z,-46,6,"{""time"": ""2018-02-06T15:56:24.231363Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2940,240AC4F01E023C54,2018-02-06T15:56:24.376480Z,-44,7,"{""time"": ""2018-02-06T15:56:24.231363Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2941,240AC4F01E023E3C,2018-02-06T15:56:24.687740Z,-46,6,"{""time"": ""2018-02-06T15:56:24.630261Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2942,240AC4F01E025FF4,2018-02-06T15:56:24.728735Z,-59,6,"{""time"": ""2018-02-06T15:56:24.630261Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2943,240AC4F01E0286DC,2018-02-06T15:56:24.759553Z,-43,6,"{""time"": ""2018-02-06T15:56:24.630261Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2944,240AC4F01E0286DC,2018-02-06T15:56:30.443509Z,-41,6,"{""time"": ""2018-02-06T15:56:30.233844Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2945,240AC4F01E023C54,2018-02-06T15:56:30.450452Z,-47,6,"{""time"": ""2018-02-06T15:56:30.233844Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2946,240AC4F01E025FF4,2018-02-06T15:56:30.412277Z,-44,7,"{""time"": ""2018-02-06T15:56:30.233844Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2947,240AC4F01E023E3C,2018-02-06T15:56:31.673272Z,-45,6,"{""time"": ""2018-02-06T15:56:31.576813Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2948,240AC4F01E023C54,2018-02-06T15:56:31.752517Z,-59,6,"{""time"": ""2018-02-06T15:56:31.576813Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2949,240AC4F01E0286DC,2018-02-06T15:56:31.745658Z,-44,7,"{""time"": ""2018-02-06T15:56:31.576813Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2950,240AC4F01E023C54,2018-02-06T15:56:34.374430Z,-43,6,"{""time"": ""2018-02-06T15:56:34.231174Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2951,240AC4F01E023E3C,2018-02-06T15:56:34.295268Z,-41,6,"{""time"": ""2018-02-06T15:56:34.231174Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2952,240AC4F01E025FF4,2018-02-06T15:56:34.336323Z,-46,7,"{""time"": ""2018-02-06T15:56:34.231174Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2953,240AC4F01E023E3C,2018-02-06T15:56:34.687002Z,-47,6,"{""time"": ""2018-02-06T15:56:34.630132Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2954,240AC4F01E025FF4,2018-02-06T15:56:34.728310Z,-58,6,"{""time"": ""2018-02-06T15:56:34.630132Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2955,240AC4F01E0286DC,2018-02-06T15:56:34.759528Z,-42,7,"{""time"": ""2018-02-06T15:56:34.630132Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2956,240AC4F01E023C54,2018-02-06T15:56:40.450375Z,-47,6,"{""time"": ""2018-02-06T15:56:40.234674Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2957,240AC4F01E025FF4,2018-02-06T15:56:40.412354Z,-46,7,"{""time"": ""2018-02-06T15:56:40.234674Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2958,240AC4F01E0286DC,2018-02-06T15:56:40.443581Z,-42,6,"{""time"": ""2018-02-06T15:56:40.234674Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2959,240AC4F01E023C54,2018-02-06T15:56:41.751268Z,-60,6,"{""time"": ""2018-02-06T15:56:41.575950Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2960,240AC4F01E0286DC,2018-02-06T15:56:41.744541Z,-45,6,"{""time"": ""2018-02-06T15:56:41.575950Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2961,240AC4F01E023E3C,2018-02-06T15:56:41.672018Z,-45,7,"{""time"": ""2018-02-06T15:56:41.575950Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2962,240AC4F01E023E3C,2018-02-06T15:56:44.296036Z,-43,6,"{""time"": ""2018-02-06T15:56:44.231197Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2963,240AC4F01E025FF4,2018-02-06T15:56:44.337520Z,-43,7,"{""time"": ""2018-02-06T15:56:44.231197Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2964,240AC4F01E023C54,2018-02-06T15:56:44.375285Z,-42,7,"{""time"": ""2018-02-06T15:56:44.231197Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2965,240AC4F01E0286DC,2018-02-06T15:56:44.759736Z,-42,6,"{""time"": ""2018-02-06T15:56:44.629910Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2966,240AC4F01E025FF4,2018-02-06T15:56:44.728157Z,-60,6,"{""time"": ""2018-02-06T15:56:44.629910Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2967,240AC4F01E023E3C,2018-02-06T15:56:44.687109Z,-48,6,"{""time"": ""2018-02-06T15:56:44.629910Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2968,240AC4F01E025FF4,2018-02-06T15:56:50.412220Z,-44,6,"{""time"": ""2018-02-06T15:56:50.233809Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2969,240AC4F01E0286DC,2018-02-06T15:56:50.443809Z,-42,6,"{""time"": ""2018-02-06T15:56:50.233809Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2970,240AC4F01E023E3C,2018-02-06T15:56:51.671936Z,-46,7,"{""time"": ""2018-02-06T15:56:51.575984Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2971,240AC4F01E0286DC,2018-02-06T15:56:51.744643Z,-43,7,"{""time"": ""2018-02-06T15:56:51.575984Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2972,240AC4F01E023C54,2018-02-06T15:56:50.450214Z,-48,7,"{""time"": ""2018-02-06T15:56:50.233809Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2973,240AC4F01E023C54,2018-02-06T15:56:51.751267Z,-59,6,"{""time"": ""2018-02-06T15:56:51.575984Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2974,240AC4F01E025FF4,2018-02-06T15:56:54.337156Z,-44,7,"{""time"": ""2018-02-06T15:56:54.231293Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2975,240AC4F01E023E3C,2018-02-06T15:56:54.368218Z,-42,7,"{""time"": ""2018-02-06T15:56:54.231293Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2976,240AC4F01E023C54,2018-02-06T15:56:54.375224Z,-44,7,"{""time"": ""2018-02-06T15:56:54.231293Z"", ""gtiD"": ""240AC4F01E0286DC""}",67,1.5,9.05
2977,240AC4F01E025FF4,2018-02-06T15:56:54.728189Z,-60,6,"{""time"": ""2018-02-06T15:56:54.629953Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2978,240AC4F01E0286DC,2018-02-06T15:56:54.759453Z,-44,6,"{""time"": ""2018-02-06T15:56:54.629953Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2979,240AC4F01E023E3C,2018-02-06T15:56:54.759351Z,-48,6,"{""time"": ""2018-02-06T15:56:54.629953Z"", ""gtiD"": ""240AC4F01E023C54""}",67,4.58,9.05
2980,240AC4F01E025FF4,2018-02-06T15:57:00.413101Z,-46,7,"{""time"": ""2018-02-06T15:57:00.306970Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2981,240AC4F01E023C54,2018-02-06T15:57:00.451268Z,-50,7,"{""time"": ""2018-02-06T15:57:00.306970Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2982,240AC4F01E0286DC,2018-02-06T15:57:00.444491Z,-43,6,"{""time"": ""2018-02-06T15:57:00.306970Z"", ""gtiD"": ""240AC4F01E023E3C""}",67,0.33,0.66
2983,240AC4F01E023E3C,2018-02-06T15:57:01.744312Z,-47,7,"{""time"": ""2018-02-06T15:57:01.575866Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2984,240AC4F01E023C54,2018-02-06T15:57:01.752142Z,-56,6,"{""time"": ""2018-02-06T15:57:01.575866Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
2985,240AC4F01E0286DC,2018-02-06T15:57:01.744554Z,-43,6,"{""time"": ""2018-02-06T15:57:01.575866Z"", ""gtiD"": ""240AC4F01E025FF4""}",67,4.58,0.55
